DX,MES
,3629.0
,3629.5
,3629.5
,3629.25
,3630.75
,3631.75
,3630.75
,3631.75
,3631.5
,3630.25
,3630.0
,3628.0
,3627.75
,3626.5
,3624.25
,3625.5
,3624.75
,3624.75
,3626.25
,3624.0
,3625.5
,3625.5
,3629.25
,3630.0
,3630.25
,3630.25
,3629.75
,3629.25
,3629.0
,3628.5
,3630.25
,3628.25
,3629.0
,3625.5
,3627.25
,3628.0
,3629.25
,3629.75
,3631.25
,3631.5
,3632.5
,3631.75
,3630.25
,3629.25
,3630.25
,3630.5
,3629.75
,3630.5
,3630.75
,3631.5
,3631.5
,3629.5
,3627.75
,3628.5
,3631.0
,3631.25
,3630.75
,3632.0
,3633.25
,3633.25
,3633.75
,3632.75
,3633.0
,3633.0
,3632.5
,3632.75
,3632.75
,3632.25
,3631.25
,3632.5
,3632.0
,3633.5
,3634.0
,3634.75
,3635.0
,3638.0
,3637.0
,3637.5
,3636.5
,3635.75
,3636.0
,3635.5
,3636.0
,3636.75
,3636.25
,3635.5
,3636.0
,3636.5
,3636.25
,3635.5
,3636.25
,3637.5
,3638.25
,3638.5
,3638.25
,3639.25
,3638.0
,3636.5
,3637.75
,3637.5
,3636.75
,3637.0
,3638.25
,3637.75
,3637.75
,3638.5
,3636.75
,3639.0
,3640.5
,3639.75
,3640.25
,3640.75
,3642.0
,3644.5
,3645.75
,3645.25
,3644.5
,3645.75
,3646.0
,3646.5
,3645.0
,3644.25
,3644.0
,3643.25
,3644.25
,3643.0
,3642.75
,3642.75
,3641.25
,3641.5
,3641.25
,3640.25
,3641.75
,3641.5
,3640.0
,3641.5
,3641.25
,3642.25
,3641.75
,3641.75
,3640.25
,3638.75
,3637.75
,3637.25
,3637.0
,3637.75
,3637.0
,3637.25
,3636.75
,3636.5
,3636.75
,3637.25
,3638.0
,3639.5
,3638.5
,3638.75
,3638.75
,3640.25
,3640.5
,3639.5
,3640.75
,3642.25
,3642.75
,3643.25
,3643.25
,3639.75
,3638.75
,3639.0
,3637.75
,3637.0
,3638.0
,3639.5
,3637.5
,3638.75
,3639.25
,3639.75
,3640.5
,3639.75
,3639.75
,3639.75
,3639.75
,3640.75
,3641.0
,3641.5
,3642.0
,3642.5
,3642.0
,3642.25
,3641.5
,3642.75
,3645.0
,3642.75
,3642.0
,3640.5
,3640.0
,3640.75
,3641.5
,3641.0
,3640.5
,3639.75
,3639.75
,3640.75
,3639.25
,3641.0
,3640.75
,3640.25
,3640.0
,3640.0
,3639.25
,3637.75
,3639.0
,3638.5
,3639.75
,3639.75
,3639.25
,3639.75
,3639.5
,3639.25
,3639.0
,3639.5
,3639.75
,3641.25
,3642.0
,3641.25
,3641.25
,3642.5
,3640.5
,3639.5
,3640.0
,3639.5
,3639.25
,3638.75
,3638.5
,3638.0
,3638.75
,3638.75
,3637.75
,3637.75
,3635.5
,3634.75
,3638.0
,3636.5
,3636.0
,3635.75
,3636.0
,3639.25
,3640.0
,3641.0
,3640.75
,3641.25
,3639.75
,3640.0
,3638.5
,3638.5
,3641.0
,3641.75
,3640.5
,3642.75
,3644.25
,3642.5
,3642.75
,3642.25
,3643.0
,3643.0
,3641.75
,3644.75
,3645.75
,3645.75
,3649.0
,3649.0
,3649.5
,3649.5
,3648.0
,3648.25
,3648.0
,3647.25
,3648.25
,3648.75
,3649.25
,3648.75
,3649.75
,3649.75
,3649.25
,3647.75
,3648.75
,3652.0
,3653.75
,3654.25
,3655.25
,3656.25
,3655.75
,3654.25
,3656.0
,3655.75
,3654.75
,3656.25
,3657.25
,3657.25
,3658.5
,3658.25
,3657.75
,3658.5
,3658.0
,3658.5
,3658.75
,3658.75
,3658.75
,3657.0
,3655.75
,3656.75
,3657.75
,3659.5
,3661.0
,3661.25
,3662.25
,3670.25
,3670.0
,3673.75
,3673.75
,3674.75
,3680.25
,3685.0
,3686.0
,3686.0
,3687.75
,3694.5
,3695.0
,3689.5
,3691.75
,3689.25
,3684.75
,3684.5
,3684.5
,3688.25
,3691.5
,3693.0
,3690.5
,3686.5
,3687.25
,3687.75
,3685.75
,3680.5
,3681.5
,3678.5
,3680.75
,3684.75
,3679.75
,3683.0
,3684.0
,3685.5
,3684.5
,3683.75
,3687.25
,3688.5
,3684.25
,3689.75
,3691.5
,3695.25
,3696.25
,3700.25
,3700.25
,3697.75
,3698.5
,3697.25
,3697.75
,3700.25
,3697.5
,3693.0
,3693.0
,3692.0
,3689.25
,3689.75
,3689.75
,3690.0
,3689.75
,3688.75
,3688.0
,3691.5
,3687.5
,3685.25
,3691.0
,3693.25
,3692.75
,3690.0
,3691.5
,3690.75
,3691.75
,3690.25
,3691.5
,3689.5
,3690.25
,3690.25
,3689.25
,3686.5
,3686.25
,3679.75
,3677.0
,3675.5
,3675.5
,3675.75
,3677.25
,3673.0
,3673.5
,3675.5
,3676.5
,3678.25
,3678.75
,3682.0
,3681.5
,3679.5
,3679.5
,3679.75
,3676.0
,3673.5
,3673.25
,3675.5
,3677.5
,3676.5
,3676.0
,3674.25
,3671.25
,3671.75
,3671.75
,3670.5
,3670.25
,3673.5
,3673.25
,3675.0
,3678.0
,3680.5
,3681.0
,3679.25
,3681.75
,3683.75
,3686.0
,3685.0
,3685.5
,3685.5
,3687.75
,3687.0
,3687.25
,3685.0
,3685.75
,3686.75
,3688.75
,3691.0
,3692.0
,3690.5
,3689.0
,3690.5
,3689.75
,3688.75
,3689.75
,3689.75
,3691.5
,3690.75
,3691.75
,3694.5
,3696.5
,3696.5
,3692.0
,3692.25
,3693.5
,3691.75
,3691.5
,3693.75
,3694.0
,3692.25
,3690.25
,3690.25
,3691.0
,3692.75
,3696.75
,3697.75
,3698.0
,3695.25
,3691.0
,3688.0
,3688.75
,3691.0
,3691.25
,3690.75
,3688.75
,3687.5
,3687.25
,3686.75
,3685.25
,3687.0
,3687.0
,3688.0
,3688.0
,3689.75
,3691.0
,3691.25
,3690.75
,3692.25
,3692.5
,3692.5
,3695.5
,3695.0
,3693.5
,3691.75
,3690.75
,3692.0
,3692.0
,3690.5
,3689.5
,3686.25
,3683.25
,3686.25
,3682.5
,3685.75
,3688.0
,3687.75
,3688.0
,3688.25
,3688.5
,3688.25
,3690.0
,3691.5
,3689.0
,3687.25
,3686.25
,3686.5
,3687.5
,3688.75
,3684.5
,3683.0
,3685.25
,3685.75
,3689.0
,3689.5
,3690.75
,3689.0
,3688.5
,3688.5
,3689.0
,3689.5
,3690.75
,3689.0
,3690.5
,3690.25
,3689.75
,3687.5
,3686.75
,3687.25
,3690.0
,3691.25
,3693.25
,3694.75
,3694.0
,3692.0
,3694.0
,3692.25
,3692.75
,3693.75
,3693.0
,3693.25
,3693.0
,3693.25
,3693.25
,3693.0
,3694.5
,3695.0
,3694.75
,3695.0
,3694.25
,3693.75
,3694.0
,3691.75
,3693.0
,3695.75
,3695.75
,3698.0
,3697.5
,3697.5
,3698.75
,3698.25
,3698.0
,3697.25
,3695.25
,3697.0
,3697.5
,3696.5
,3696.75
,3697.75
,3699.0
,3696.75
,3694.5
,3694.5
,3694.0
,3693.25
,3694.25
,3694.5
,3695.0
,3695.0
,3695.0
,3694.5
,3692.25
,3692.25
,3690.25
,3691.5
,3690.5
,3690.75
,3693.0
,3691.75
,3689.25
,3689.0
,3688.5
,3688.5
,3686.25
,3686.5
,3689.5
,3690.5
,3690.0
,3688.5
,3687.5
,3686.75
,3688.75
,3687.5
,3690.5
,3690.75
,3691.75
,3691.75
,3693.5
,3693.5
,3693.75
,3695.5
,3695.5
,3695.0
,3695.75
,3693.75
,3694.0
,3693.75
,3693.75
,3693.75
,3692.25
,3691.75
,3691.25
,3691.0
,3690.75
,3693.0
,3692.25
,3692.0
,3690.5
,3689.0
,3692.25
,3686.5
,3686.75
,3688.25
,3687.25
,3687.5
,3685.75
,3687.75
,3687.0
,3687.25
,3685.0
,3686.25
,3687.75
,3688.25
,3688.5
,3687.75
,3688.0
,3686.75
,3688.75
,3686.25
,3689.25
,3690.0
,3690.5
,3692.0
,3690.25
,3691.5
,3689.5
,3690.5
,3692.5
,3691.0
,3692.5
,3693.75
,3694.75
,3693.75
,3693.5
,3692.5
,3691.25
,3692.25
,3691.75
,3692.75
,3692.75
,3694.25
,3695.5
,3697.25
,3696.75
,3695.0
,3694.25
,3694.0
,3693.5
,3694.75
,3695.0
,3694.0
,3694.5
,3695.5
,3689.5
,3686.25
,3686.25
,3686.5
,3690.0
,3691.25
,3692.0
,3692.25
,3692.25
,3692.5
,3695.5
,3695.5
,3695.75
,3695.0
,3695.75
,3695.25
,3696.0
,3695.0
,3695.5
,3695.5
,3696.0
,3696.5
,3697.75
,3699.5
,3699.75
,3698.0
,3698.0
,3697.75
,3697.5
,3698.75
,3699.0
,3698.75
,3699.0
,3698.5
,3698.25
,3698.5
,3698.25
,3698.75
,3698.0
,3698.75
,3699.0
,3699.25
,3699.5
,3699.25
,3699.5
,3699.25
,3699.75
,3700.0
,3701.5
,3701.75
,3702.25
,3701.5
,3701.5
,3700.75
,3701.5
,3700.25
,3700.5
,3700.25
,3700.5
,3700.25
,3699.75
,3699.75
,3700.0
,3699.25
,3699.25
,3709.75
,3710.0
,3709.5
,3707.0
,3708.0
,3707.25
,3707.75
,3707.25
,3707.0
,3707.75
,3708.5
,3708.0
,3707.75
,3707.25
,3707.5
,3707.5
,3707.75
,3709.25
,3710.75
,3711.25
,3710.75
,3709.5
,3710.25
,3710.75
,3712.5
,3716.25
,3714.5
,3716.25
,3715.25
,3714.5
,3712.5
,3713.75
,3713.75
,3714.25
,3713.0
,3713.25
,3712.25
,3711.5
,3711.75
,3711.5
,3711.25
,3711.5
,3711.75
,3712.0
,3711.5
,3712.0
,3712.0
,3713.25
,3713.0
,3713.25
,3712.5
,3713.25
,3714.0
,3713.5
,3713.5
,3714.0
,3713.0
,3713.75
,3713.5
,3713.0
,3713.25
,3713.0
,3713.0
,3713.75
,3713.5
,3714.0
,3714.25
,3713.5
,3714.0
,3714.75
,3715.0
,3716.5
,3715.5
,3715.25
,3716.25
,3716.5
,3715.75
,3717.0
,3716.75
,3716.75
,3716.25
,3716.75
,3716.25
,3717.25
,3717.0
,3718.25
,3717.5
,3717.25
,3719.0
,3718.5
,3718.75
,3718.0
,3717.75
,3717.5
,3716.75
,3717.25
,3718.25
,3718.0
,3718.25
,3719.5
,3721.25
,3720.25
,3720.5
,3720.75
,3720.75
,3719.5
,3719.0
,3720.0
,3720.25
,3721.25
,3721.25
,3722.25
,3720.0
,3719.25
,3719.0
,3718.5
,3720.0
,3719.5
,3719.5
,3719.75
,3720.5
,3720.5
,3718.75
,3716.25
,3716.75
,3715.75
,3715.5
,3716.25
,3717.75
,3719.0
,3717.75
,3719.5
,3719.0
,3718.75
,3719.25
,3717.25
,3718.0
,3717.75
,3717.75
,3718.25
,3718.25
,3718.0
,3717.75
,3716.75
,3717.25
,3719.0
,3718.25
,3719.5
,3718.75
,3718.75
,3718.5
,3718.75
,3718.5
,3717.75
,3717.25
,3716.0
,3715.25
,3716.5
,3716.25
,3716.75
,3716.75
,3717.25
,3716.0
,3716.75
,3716.5
,3717.0
,3716.75
,3716.0
,3716.25
,3717.0
,3715.25
,3715.25
,3716.0
,3715.25
,3715.75
,3715.5
,3716.75
,3717.0
,3718.25
,3718.5
,3717.75
,3718.25
,3718.25
,3718.25
,3717.0
,3717.0
,3717.5
,3718.75
,3719.25
,3719.5
,3718.5
,3719.0
,3720.0
,3719.25
,3719.25
,3718.5
,3717.25
,3716.5
,3716.0
,3716.25
,3715.25
,3714.25
,3714.25
,3714.75
,3715.25
,3715.0
,3715.5
,3715.0
,3715.25
,3715.25
,3715.75
,3715.0
,3714.0
,3713.5
,3713.25
,3713.5
,3713.0
,3714.25
,3714.25
,3714.5
,3714.75
,3715.0
,3715.75
,3715.5
,3715.0
,3713.75
,3714.0
,3714.0
,3714.75
,3714.75
,3713.5
,3713.5
,3713.5
,3713.25
,3713.75
,3714.0
,3712.5
,3713.25
,3713.75
,3713.75
,3713.5
,3713.0
,3713.5
,3712.75
,3713.75
,3713.25
,3713.0
,3713.25
,3712.75
,3712.0
,3711.75
,3712.25
,3713.0
,3712.25
,3712.5
,3712.5
,3712.75
,3713.5
,3713.5
,3713.0
,3712.5
,3712.5
,3712.5
,3712.25
,3712.0
,3712.0
,3712.75
,3712.75
,3713.25
,3713.25
,3713.25
,3713.25
,3713.0
,3713.5
,3712.75
,3713.0
,3712.25
,3712.25
,3712.75
,3712.75
,3713.25
,3712.75
,3712.25
,3712.25
,3711.25
,3710.75
,3711.25
,3711.25
,3711.5
,3711.5
,3711.25
,3711.25
,3711.75
,3712.5
,3713.0
,3714.0
,3713.5
,3713.0
,3713.0
,3713.0
,3713.75
,3713.0
,3713.75
,3714.5
,3714.5
,3715.0
,3714.75
,3715.25
,3715.75
,3715.5
,3716.0
,3715.75
,3714.75
,3715.0
,3715.25
,3715.5
,3716.75
,3717.5
,3717.25
,3718.25
,3717.75
,3717.0
,3716.75
,3717.0
,3717.5
,3717.0
,3716.5
,3716.75
,3717.5
,3718.25
,3717.5
,3718.75
,3719.75
,3724.0
,3726.25
,3725.75
,3726.75
,3727.25
,3728.5
,3729.5
,3729.0
,3732.75
,3736.75
,3737.5
,3742.75
,3742.75
,3743.25
,3744.75
,3745.5
,3745.75
,3743.75
,3744.0
,3744.5
,3745.75
,3746.0
,3744.0
,3744.25
,3743.25
,3742.5
,3742.25
,3742.75
,3742.5
,3746.25
,3746.75
,3746.0
,3747.25
,3748.25
,3745.75
,3746.0
,3745.0
,3745.75
,3746.75
,3750.25
,3750.75
,3749.5
,3751.0
,3752.75
,3754.0
,3755.5
,3754.75
,3754.75
,3756.0
,3758.25
,3758.25
,3759.0
,3760.25
,3761.5
,3762.25
,3760.75
,3761.0
,3759.25
,3760.25
,3760.0
,3763.5
,3763.5
,3761.0
,3761.25
,3761.25
,3760.75
,3758.25
,3757.75
,3757.25
,3756.5
,3755.5
,3755.75
,3755.75
,3755.0
,3755.0
,3755.25
,3754.5
,3754.0
,3755.0
,3755.0
,3753.75
,3753.5
,3753.0
,3753.25
,3754.75
,3754.25
,3753.5
,3753.75
,3753.75
,3754.75
,3755.0
,3755.25
,3755.25
,3755.25
,3751.75
,3751.25
,3749.75
,3749.75
,3748.5
,3750.25
,3750.5
,3752.0
,3750.75
,3750.75
,3751.25
,3752.0
,3750.25
,3750.5
,3749.75
,3750.25
,3749.25
,3749.5
,3749.75
,3749.75
,3749.75
,3750.75
,3749.5
,3749.0
,3749.0
,3750.0
,3751.25
,3751.25
,3750.75
,3750.5
,3750.25
,3751.75
,3751.75
,3751.75
,3750.0
,3750.0
,3751.0
,3751.0
,3750.0
,3749.75
,3750.75
,3750.5
,3750.0
,3750.0
,3750.5
,3750.0
,3749.75
,3749.75
,3749.25
,3748.0
,3746.25
,3745.0
,3746.0
,3744.25
,3745.25
,3744.0
,3743.5
,3743.5
,3742.25
,3742.5
,3743.5
,3742.25
,3743.25
,3744.75
,3745.5
,3746.5
,3747.25
,3748.0
,3747.0
,3750.0
,3749.5
,3748.25
,3747.75
,3749.25
,3750.5
,3750.5
,3750.5
,3750.0
,3750.5
,3751.5
,3751.25
,3751.5
,3751.5
,3750.5
,3749.25
,3749.5
,3750.0
,3750.5
,3751.5
,3751.0
,3752.0
,3752.25
,3751.75
,3753.5
,3757.5
,3758.25
,3758.75
,3760.0
,3756.5
,3755.75
,3756.25
,3755.75
,3754.0
,3753.5
,3752.25
,3751.5
,3749.5
,3750.75
,3750.5
,3749.5
,3749.5
,3749.5
,3749.0
,3745.0
,3746.75
,3746.5
,3745.0
,3744.75
,3744.75
,3739.0
,3736.25
,3737.5
,3737.25
,3738.25
,3743.25
,3741.5
,3741.25
,3739.75
,3739.75
,3740.0
,3740.5
,3741.75
,3739.0
,3735.25
,3739.0
,3739.5
,3742.5
,3743.5
,3744.0
,3745.25
,3744.0
,3742.25
,3743.0
,3742.75
,3748.0
,3747.75
,3748.0
,3747.25
,3747.75
,3746.0
,3745.75
,3746.75
,3746.5
,3747.5
,3747.0
,3749.25
,3748.5
,3747.0
,3746.5
,3747.25
,3749.25
,3749.5
,3749.25
,3748.25
,3751.25
,3749.0
,3750.0
,3751.0
,3752.0
,3751.75
,3754.5
,3753.75
,3753.0
,3752.25
,3752.5
,3751.0
,3752.25
,3750.75
,3752.25
,3751.0
,3750.25
,3748.75
,3749.75
,3750.5
,3750.75
,3749.75
,3749.0
,3749.5
,3749.0
,3749.25
,3749.0
,3749.5
,3749.0
,3747.5
,3746.25
,3745.75
,3746.0
,3746.0
,3746.5
,3746.5
,3746.75
,3748.5
,3747.0
,3748.5
,3748.75
,3747.0
,3746.75
,3746.75
,3746.0
,3744.75
,3743.75
,3743.75
,3743.75
,3743.25
,3740.25
,3739.75
,3741.0
,3738.0
,3738.0
,3737.5
,3739.0
,3739.5
,3741.0
,3740.5
,3742.0
,3741.0
,3741.0
,3738.5
,3737.75
,3738.25
,3735.25
,3731.5
,3730.25
,3729.25
,3728.0
,3727.0
,3730.5
,3731.75
,3729.25
,3729.75
,3727.25
,3726.25
,3726.25
,3727.75
,3729.75
,3729.75
,3729.5
,3730.0
,3731.0
,3731.75
,3730.5
,3732.5
,3731.75
,3727.75
,3725.75
,3726.25
,3726.75
,3727.25
,3726.75
,3725.75
,3726.0
,3727.25
,3729.5
,3730.5
,3728.25
,3726.25
,3725.25
,3725.25
,3726.75
,3726.5
,3725.75
,3725.25
,3725.25
,3725.25
,3725.5
,3726.75
,3725.5
,3727.0
,3726.75
,3728.75
,3729.5
,3731.0
,3731.25
,3730.75
,3731.25
,3731.0
,3731.75
,3732.5
,3734.0
,3734.25
,3736.5
,3736.25
,3737.0
,3737.75
,3737.75
,3738.0
,3738.0
,3739.0
,3740.75
,3738.5
,3736.5
,3735.5
,3736.75
,3735.0
,3735.5
,3736.75
,3736.5
,3739.0
,3739.75
,3740.25
,3740.0
,3740.25
,3740.25
,3743.75
,3743.0
,3743.0
,3743.25
,3743.75
,3740.5
,3744.0
,3745.5
,3744.75
,3742.0
,3741.75
,3740.5
,3740.25
,3739.25
,3741.75
,3742.5
,3750.75
,3747.5
,3749.25
,3748.5
,3747.0
,3746.75
,3745.25
,3743.75
,3743.5
,3744.5
,3744.75
,3744.75
,3742.25
,3742.5
,3740.75
,3739.75
,3739.5
,3740.0
,3740.25
,3741.5
,3740.5
,3738.0
,3737.75
,3739.5
,3739.25
,3740.75
,3742.25
,3745.5
,3744.5
,3746.75
,3747.75
,3748.25
,3749.0
,3747.75
,3748.25
,3749.75
,3748.5
,3748.75
,3748.0
,3747.25
,3746.5
,3747.25
,3747.75
,3745.5
,3747.75
,3747.0
,3747.25
,3750.75
,3749.5
,3747.25
,3749.25
,3749.25
,3747.25
,3749.0
,3750.0
,3751.25
,3751.0
,3751.25
,3752.0
,3752.25
,3750.5
,3751.5
,3752.75
,3754.5
,3756.75
,3756.75
,3759.25
,3758.5
,3757.25
,3756.75
,3757.5
,3758.25
,3758.5
,3761.0
,3759.75
,3759.25
,3759.75
,3759.0
,3757.5
,3756.5
,3757.75
,3757.75
,3757.75
,3757.5
,3758.0
,3757.0
,3757.5
,3759.75
,3758.5
,3757.75
,3759.0
,3758.25
,3759.25
,3760.75
,3762.25
,3766.5
,3767.75
,3767.25
,3767.75
,3767.25
,3769.75
,3769.25
,3767.0
,3765.5
,3766.25
,3765.75
,3765.5
,3763.75
,3762.5
,3762.5
,3760.25
,3761.25
,3762.0
,3764.5
,3766.0
,3769.5
,3772.25
,3769.75
,3771.25
,3770.5
,3770.25
,3771.0
,3771.75
,3772.5
,3773.5
,3773.25
,3773.0
,3772.0
,3771.0
,3771.5
,3770.5
,3771.0
,3771.75
,3773.5
,3774.5
,3774.75
,3774.25
,3773.25
,3772.25
,3774.0
,3773.25
,3774.75
,3772.5
,3773.5
,3772.25
,3772.25
,3771.0
,3770.25
,3769.5
,3767.5
,3766.5
,3766.0
,3766.75
,3766.5
,3766.75
,3768.0
,3765.25
,3763.75
,3763.75
,3761.25
,3764.5
,3763.25
,3763.0
,3762.25
,3763.75
,3766.0
,3767.25
,3766.25
,3766.5
,3769.5
,3769.25
,3770.0
,3772.25
,3773.5
,3772.0
,3771.25
,3772.75
,3769.25
,3765.5
,3769.5
,3770.25
,3767.0
,3769.5
,3767.0
,3761.25
,3763.25
,3764.5
,3763.0
,3763.75
,3756.25
,3759.5
,3757.0
,3762.5
,3762.25
,3764.75
,3760.0
,3757.5
,3752.5
,3747.5
,3755.75
,3755.5
,3753.75
,3749.75
,3753.5
,3756.5
,3756.75
,3760.25
,3760.25
,3761.25
,3759.0
,3756.5
,3760.0
,3758.75
,3764.5
,3765.25
,3765.0
,3763.0
,3763.75
,3760.25
,3758.75
,3753.5
,3755.5
,3756.25
,3756.25
,3756.5
,3753.25
,3754.0
,3750.25
,3746.75
,3746.0
,3743.75
,3744.5
,3745.25
,3742.0
,3741.5
,3740.0
,3740.5
,3741.0
,3741.75
,3742.0
,3739.0
,3735.25
,3734.0
,3733.5
,3737.25
,3739.25
,3738.25
,3739.5
,3741.5
,3739.0
,3740.25
,3744.25
,3745.75
,3745.25
,3744.75
,3744.0
,3740.25
,3741.5
,3742.75
,3740.5
,3742.0
,3741.25
,3739.25
,3737.75
,3733.75
,3736.0
,3735.0
,3738.5
,3739.5
,3739.5
,3735.0
,3728.5
,3729.25
,3728.75
,3730.0
,3728.0
,3718.75
,3717.75
,3716.5
,3715.75
,3715.5
,3717.0
,3719.75
,3714.75
,3715.75
,3710.5
,3709.5
,3711.0
,3706.0
,3705.0
,3710.25
,3708.75
,3708.25
,3709.25
,3706.5
,3708.75
,3708.5
,3704.5
,3708.5
,3707.5
,3702.5
,3701.75
,3700.0
,3703.75
,3700.75
,3700.0
,3700.0
,3701.0
,3706.0
,3707.25
,3708.5
,3709.75
,3709.25
,3712.25
,3712.5
,3714.25
,3715.0
,3714.75
,3713.25
,3709.5
,3712.25
,3714.25
,3714.75
,3714.25
,3713.25
,3712.25
,3714.5
,3714.25
,3715.0
,3713.5
,3712.0
,3711.25
,3723.75
,3723.25
,3724.75
,3724.75
,3727.5
,3727.5
,3725.75
,3722.75
,3725.25
,3726.75
,3728.5
,3727.25
,3725.25
,3724.25
,3724.0
,3722.25
,3720.25
,3719.5
,3718.0
,3719.75
,3720.25
,3721.5
,3718.25
,3719.75
,3721.75
,3722.75
,3723.75
,3725.75
,3729.25
,3734.0
,3732.75
,3732.0
,3733.5
,3734.0
,3734.0
,3734.75
,3731.25
,3727.25
,3729.0
,3727.75
,3729.25
,3730.0
,3733.25
,3733.25
,3732.25
,3733.75
,3735.25
,3735.75
,3733.25
,3730.0
,3726.75
,3726.5
,3721.0
,3721.75
,3721.5
,3715.5
,3715.0
,3721.0
,3718.5
,3721.75
,3723.75
,3721.25
,3722.25
,3725.25
,3726.5
,3727.0
,3729.5
,3727.25
,3729.5
,3730.0
,3727.5
,3728.5
,3729.75
,3727.5
,3726.0
,3724.5
,3728.75
,3729.75
,3734.25
,3733.75
,3731.5
,3734.5
,3732.5
,3732.5
,3735.5
,3740.5
,3743.25
,3742.5
,3743.5
,3740.25
,3740.75
,3740.75
,3741.0
,3738.5
,3739.75
,3738.75
,3739.75
,3738.25
,3735.0
,3738.75
,3738.75
,3741.0
,3742.0
,3739.25
,3742.25
,3741.5
,3743.0
,3744.75
,3741.5
,3741.5
,3742.5
,3742.75
,3742.75
,3743.0
,3741.0
,3737.5
,3737.25
,3736.5
,3736.5
,3740.0
,3739.25
,3736.75
,3739.5
,3738.75
,3737.75
,3739.75
,3738.25
,3735.0
,3736.5
,3737.25
,3737.5
,3735.0
,3733.5
,3735.0
,3735.25
,3737.75
,3739.5
,3737.25
,3738.0
,3739.75
,3741.25
,3741.75
,3741.0
,3738.75
,3737.5
,3738.25
,3739.25
,3740.0
,3730.75
,3724.25
,3723.75
,3725.75
,3723.0
,3721.25
,3720.25
,3717.75
,3711.5
,3711.0
,3712.0
,3707.0
,3708.5
,3710.75
,3707.75
,3709.75
,3712.25
,3714.75
,3714.25
,3712.5
,3713.75
,3715.0
,3717.75
,3716.25
,3714.0
,3709.5
,3712.5
,3712.0
,3710.5
,3713.0
,3715.0
,3715.25
,3715.5
,3711.25
,3710.0
,3710.75
,3712.0
,3709.25
,3709.75
,3707.0
,3707.25
,3711.5
,3713.25
,3712.0
,3710.5
,3713.5
,3712.5
,3717.5
,3717.25
,3716.5
,3715.75
,3714.5
,3715.75
,3718.75
,3720.25
,3727.5
,3729.5
,3730.25
,3729.75
,3726.0
,3724.0
,3725.0
,3723.75
,3727.25
,3727.5
,3728.25
,3730.5
,3730.25
,3730.5
,3728.75
,3728.75
,3727.25
,3728.75
,3729.0
,3729.25
,3728.0
,3728.75
,3728.5
,3727.5
,3724.25
,3725.5
,3725.25
,3725.0
,3733.75
,3733.25
,3735.5
,3739.5
,3745.0
,3745.25
,3746.0
,3745.5
,3743.75
,3743.0
,3744.75
,3744.75
,3747.0
,3748.25
,3746.75
,3746.5
,3747.0
,3749.25
,3753.75
,3756.0
,3756.0
,3754.75
,3754.25
,3753.75
,3754.25
,3755.25
,3755.25
,3754.25
,3754.75
,3754.0
,3755.75
,3757.0
,3755.0
,3753.75
,3753.75
,3754.75
,3755.5
,3756.5
,3757.25
,3757.5
,3759.0
,3760.25
,3761.0
,3761.0
,3760.25
,3761.0
,3760.5
,3761.0
,3761.0
,3761.0
,3760.75
,3760.25
,3759.25
,3759.0
,3758.5
,3758.25
,3757.0
,3757.25
,3756.5
,3758.5
,3758.5
,3759.75
,3758.0
,3756.5
,3756.0
,3755.5
,3756.5
,3755.5
,3756.25
,3756.25
,3755.0
,3756.0
,3755.5
,3755.75
,3756.25
,3756.25
,3754.5
,3754.5
,3755.25
,3754.5
,3752.75
,3752.25
,3753.0
,3752.75
,3753.0
,3753.75
,3753.0
,3753.5
,3753.5
,3754.0
,3755.25
,3756.0
,3756.0
,3756.25
,3756.0
,3756.0
,3756.25
,3756.0
,3756.0
,3755.75
,3756.25
,3756.5
,3756.75
,3758.25
,3758.75
,3758.75
,3758.0
,3757.75
,3757.5
,3757.75
,3758.75
,3759.25
,3759.0
,3759.75
,3759.5
,3759.5
,3759.5
,3760.0
,3759.75
,3759.5
,3759.75
,3760.5
,3760.0
,3760.25
,3761.0
,3761.25
,3761.0
,3762.75
,3766.0
,3768.25
,3768.5
,3769.75
,3769.5
,3769.25
,3770.0
,3772.25
,3771.75
,3770.0
,3770.75
,3769.25
,3769.75
,3773.0
,3771.25
,3772.0
,3772.25
,3771.5
,3771.25
,3770.0
,3770.0
,3769.75
,3767.75
,3767.75
,3768.75
,3769.25
,3771.0
,3770.75
,3766.75
,3767.75
,3766.0
,3766.5
,3765.0
,3763.25
,3764.25
,3763.0
,3763.0
,3763.75
,3762.75
,3763.0
,3762.5
,3763.5
,3765.25
,3764.5
,3765.25
,3765.25
,3765.75
,3763.75
,3763.25
,3762.5
,3763.25
,3764.25
,3763.5
,3765.25
,3765.75
,3766.5
,3766.75
,3765.5
,3766.25
,3767.75
,3768.0
,3767.5
,3766.25
,3762.5
,3761.25
,3762.0
,3763.0
,3761.25
,3757.5
,3758.25
,3759.5
,3760.0
,3761.5
,3760.25
,3759.5
,3761.5
,3761.5
,3761.75
,3761.5
,3762.5
,3763.5
,3763.75
,3763.75
,3764.0
,3764.5
,3762.5
,3761.0
,3761.75
,3764.25
,3766.25
,3764.25
,3764.0
,3764.75
,3765.25
,3765.5
,3765.0
,3765.0
,3766.5
,3768.0
,3765.75
,3766.25
,3765.0
,3765.25
,3765.25
,3766.25
,3766.5
,3765.75
,3765.5
,3765.75
,3767.25
,3767.0
,3768.0
,3766.5
,3765.0
,3765.5
,3765.75
,3764.5
,3764.25
,3763.5
,3763.25
